Prediction,Probability_Ransomware
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.8962968241318808
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9988678437996239
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9985217910010497
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9988678437996239
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9987210144343375
1,0.9966385881385346
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9985217910010497
1,0.9345185578272481
1,0.9985217910010497
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9988678437996239
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9345185578272481
1,0.9966385881385346
1,0.9345185578272481
1,0.9970908887766303
1,0.9345185578272481
1,0.9986830722371448
1,0.9986830722371448
1,0.9970908887766303
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9428502202875427
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9345185578272481
1,0.9428502202875427
1,0.9428502202875427
1,0.9428502202875427
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9988678437996239
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9970237705847285
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9985217910010497
1,0.9970237705847285
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9409150902416261
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.8962968241318808
1,0.9970237705847285
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970908887766303
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970908887766303
1,0.9966385881385346
1,0.9966385881385346
1,0.9966385881385346
1,0.9966385881385346
1,0.9966385881385346
1,0.9966385881385346
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9416049669585056
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9966385881385346
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9966385881385346
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9428502202875427
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.8962968241318808
1,0.8962968241318808
1,0.9970237705847285
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9345185578272481
1,0.9409150902416261
1,0.9345185578272481
